prvi_1,prvi_2,prvi_3,prvi_4,prvi_5,prvi_6,prvi_7,prvi_8,prvi_9,drugi_1,drugi_2,drugi_3,drugi_4,drugi_5,drugi_6,drugi_7,drugi_8,drugi_9,rezultat
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,desno_dolje+statika
1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,desno_dolje+statika
1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,desno_dolje+statika
0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,desno_dolje+statika
0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,desno_dolje+statika
0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,desno_dolje+statika
0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,desno_dolje+statika
0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,desno_dolje+statika
0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,desno_dolje+statika
0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,desno_dolje+statika
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,desno_dolje+statika
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,desno_dolje+statika
0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,desno_dolje+statika
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,desno_dolje+statika
0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,desno_dolje+statika
0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,desno_dolje+statika
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,desno_dolje+statika
0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,desno_dolje+statika
0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,desno_dolje+statika
0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,desno_dolje+statika
0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,desno_dolje+statika
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,desno_dolje+statika
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,desno_dolje+statika
0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,desno_dolje+statika
1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,desno_dolje+statika
1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,desno_dolje+statika
1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,desno_dolje+statika
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,desno_dolje+statika
1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,desno_dolje+statika
1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,desno_dolje+statika
1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,desno_dolje+statika
1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,desno_dolje+statika
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,desno_dolje+statika
1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,desno_dolje+statika
1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,desno_dolje+statika
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,desno_dolje+statika
1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,desno_dolje+statika
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,desno_dolje+statika
1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,desno_dolje+statika
1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,desno_dolje+statika
1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,desno_dolje+statika
0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,desno_dolje+statika
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,desno_dolje+statika
0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,desno_dolje+statika
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,desno_dolje+statika
0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,desno_dolje+statika
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,desno_rot+desno
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,desno_rot+desno
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot+desno
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,desno_rot+desno
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,desno_rot+desno
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,desno_rot+desno
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,desno_rot+desno
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,desno_rot+desno
1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,desno_rot+desno
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,desno_rot+desno
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,desno_rot+desno
0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,desno_rot+desno
0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,desno_rot+desno
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,desno_rot+desno
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,desno_rot+desno
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,desno_rot+desno
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,desno_rot+desno
1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,desno_rot+desno
0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,desno_rot+desno
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,desno_rot+desno
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,desno_rot+desno
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,desno_rot+desno
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,desno_rot+desno
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,desno_rot+desno
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,desno_rot+desno
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,desno_rot+desno
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,desno_rot+desno
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,desno_rot+desno
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,desno_rot+desno
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,desno_rot+desno
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,desno_rot+desno
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,desno_rot+desno
1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,desno_rot+desno
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,desno_rot+desno
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,desno_rot+desno
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,desno_rot+desno
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,desno_rot+desno
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,desno_rot+desno
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,desno_rot+desno
1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,desno_rot+desno
0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,desno_rot+desno
1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,desno_rot+desno
1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,desno_rot+desno
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,desno_rot+desno
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,desno_rot+desno
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,desno_rot+desno
0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,desno_rot+desno
1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,desno_rot+desno
1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,desno_rot+desno
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,desno_rot+desno
1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,desno_rot+desno
1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,desno_rot+desno
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,desno_rot+desno
1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,desno_rot+desno
1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,desno_rot+desno
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,desno_rot+desno
1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,desno_rot+desno
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,desno_rot+desno
0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,desno_rot+desno
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,desno_rot+desno
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,desno_rot+desno
1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,desno_rot+desno
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,desno_rot+desno
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,desno_rot+desno
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,desno_rot+desno
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,desno_rot+desno
0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,desno_rot+desno
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,desno_rot+desno_dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,desno_rot+desno_dolje
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,desno_rot+desno_dolje
0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,desno_rot+desno_dolje
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,desno_rot+desno_dolje
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,desno_rot+desno_dolje
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,desno_rot+desno_dolje
0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,desno_rot+desno_dolje
1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,desno_rot+desno_dolje
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,desno_rot+desno_dolje
0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,desno_rot+desno_dolje
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,desno_rot+desno_dolje
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,desno_rot+desno_dolje
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,desno_rot+desno_dolje
0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,desno_rot+desno_dolje
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,desno_rot+desno_dolje
0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,desno_rot+desno_dolje
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,desno_rot+desno_dolje
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,desno_rot+desno_dolje
1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,desno_rot+desno_dolje
1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,desno_rot+desno_dolje
1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,desno_rot+desno_dolje
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,desno_rot+desno_dolje
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,desno_rot+desno_dolje
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,desno_rot+desno_dolje
1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,desno_rot+desno_dolje
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,desno_rot+desno_dolje
1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,desno_rot+desno_dolje
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot+dijag_dolje
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,desno_rot+dijag_dolje
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,desno_rot+dijag_dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,desno_rot+dijag_dolje
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,desno_rot+dijag_dolje
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot+dijag_dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,desno_rot+dijag_dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,desno_rot+dijag_dolje
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot+dijag_dolje
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,desno_rot+dijag_dolje
1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,desno_rot+dijag_dolje
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,desno_rot+dijag_dolje
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,desno_rot+dijag_dolje
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,desno_rot+dijag_dolje
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,desno_rot+dijag_dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,desno_rot+dijag_dolje
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,desno_rot+dijag_dolje
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,desno_rot+dijag_dolje
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,desno_rot+dijag_dolje
0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,desno_rot+dijag_dolje
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,desno_rot+dijag_dolje
0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,desno_rot+dijag_dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,desno_rot+dijag_dolje
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,desno_rot+dijag_dolje
1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,desno_rot+dijag_dolje
1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,desno_rot+dijag_dolje
1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,desno_rot+dijag_dolje
1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,desno_rot+dijag_dolje
1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,desno_rot+dijag_dolje
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,desno_rot+dijag_dolje
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,desno_rot+dijag_dolje
0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,desno_rot+dijag_dolje
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,desno_rot+dijag_dolje
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,desno_rot+dijag_dolje
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,desno_rot+dijag_gore
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,desno_rot+dijag_gore
1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,desno_rot+dijag_gore
0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,desno_rot+dijag_gore
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,desno_rot+dijag_gore
0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,desno_rot+dijag_gore
0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,desno_rot+dijag_gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,desno_rot+dijag_gore
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,desno_rot+dolje
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,desno_rot+dolje
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,desno_rot+dolje
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,desno_rot+dolje
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,desno_rot+dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,desno_rot+dolje
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,desno_rot+dolje
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,desno_rot+dolje
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,desno_rot+dolje
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,desno_rot+dolje
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,desno_rot+dolje
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,desno_rot+dolje
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,desno_rot+dolje
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,desno_rot+dolje
0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,desno_rot+dolje
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,desno_rot+dolje
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,desno_rot+dolje
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,desno_rot+dolje
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,desno_rot+dolje
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,desno_rot+dolje
0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,desno_rot+dolje
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,desno_rot+dolje
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,desno_rot+dolje
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,desno_rot+dolje
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,desno_rot+dolje
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,desno_rot+dolje
0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,desno_rot+dolje
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,desno_rot+dolje
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,desno_rot+dolje
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,desno_rot+dolje
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,desno_rot+dolje
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,desno_rot+dolje
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,desno_rot+dolje
1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,desno_rot+dolje
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,desno_rot+dolje
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,desno_rot+dolje
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,desno_rot+dolje
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,desno_rot+dolje
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,desno_rot+dolje
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,desno_rot+dolje
1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,desno_rot+dolje
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,desno_rot+dolje
0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,desno_rot+dolje
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,desno_rot+dolje
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,desno_rot+dolje
1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,desno_rot+dolje
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,desno_rot+dolje
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,desno_rot+dolje
0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,desno_rot+dolje
0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,desno_rot+dolje
1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,desno_rot+dolje
0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,desno_rot+dolje
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,desno_rot+dolje
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,desno_rot+dolje
0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,desno_rot+dolje
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,desno_rot+dolje
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,desno_rot+gore
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,desno_rot+gore
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,desno_rot+gore
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,desno_rot+gore
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,desno_rot+gore
